timestamp,frame_number,class_id,class_name,x1,y1,x2,y2,confidence,light_state,violation
20250421_181545,101,2,car,782,838,1292,1199,0.9454166293144226,red,NO
20250421_181545,101,2,car,244,510,442,688,0.9155274629592896,red,YES
20250421_181545,101,2,car,0,524,119,745,0.8987792730331421,red,NO
20250421_181545,101,2,car,272,324,400,445,0.8824940323829651,red,YES
20250421_181545,101,7,truck,1257,778,1598,1199,0.7443128228187561,red,NO
20250421_181545,101,3,motorcycle,152,336,192,410,0.6178972125053406,red,NO
20250421_181545,101,2,car,1257,778,1598,1200,0.6078410148620605,red,NO
20250421_181545,101,3,motorcycle,127,752,200,875,0.584183394908905,red,NO
20250421_181545,101,3,motorcycle,431,950,498,1083,0.560329794883728,red,NO
20250421_181545,101,3,motorcycle,441,272,476,328,0.5240652561187744,red,YES
20250421_181545,101,2,car,286,142,322,168,0.5090948939323425,red,NO
20250421_181545,101,3,motorcycle,345,240,377,282,0.5054833292961121,red,NO
20250421_181545,101,3,motorcycle,510,642,582,756,0.4910014867782593,red,NO
20250421_181545,101,2,car,36,224,81,268,0.4635578691959381,red,NO
20250421_181545,102,2,car,780,833,1287,1199,0.9431912302970886,red,NO
20250421_181545,102,2,car,254,472,437,638,0.9097498655319214,red,YES
20250421_181545,102,2,car,0,491,135,696,0.9075707793235779,red,YES
20250421_181545,102,2,car,273,312,394,424,0.874572217464447,red,YES
20250421_181545,102,7,truck,1257,778,1598,1199,0.7577815651893616,red,NO
20250421_181545,102,3,motorcycle,174,666,250,806,0.5795320868492126,red,NO
20250421_181545,102,3,motorcycle,430,258,468,318,0.558139979839325,red,YES
20250421_181545,102,2,car,1258,778,1598,1200,0.5408424139022827,red,NO
20250421_181545,102,3,motorcycle,444,852,510,981,0.531256377696991,red,NO
20250421_181545,102,3,motorcycle,194,322,228,386,0.5291111469268799,red,NO
20250421_181545,102,3,motorcycle,515,591,572,684,0.47462400794029236,red,NO
20250421_181545,102,2,car,287,139,322,166,0.42563846707344055,red,NO
20250421_181545,102,2,car,36,224,81,268,0.41679874062538147,red,NO
20250421_181546,103,2,car,778,828,1280,1199,0.9349269866943359,red,NO
20250421_181546,103,2,car,0,466,146,662,0.8995180130004883,red,YES
20250421_181546,103,2,car,260,444,432,600,0.8935704827308655,red,YES
20250421_181546,103,2,car,274,304,390,411,0.8537053465843201,red,YES
20250421_181546,103,7,truck,1257,778,1598,1199,0.7678117752075195,red,NO
20250421_181546,103,3,motorcycle,458,794,518,908,0.590433657169342,red,NO
20250421_181546,103,3,motorcycle,210,654,274,757,0.5736141204833984,red,NO
20250421_181546,103,3,motorcycle,503,540,566,634,0.5377407670021057,red,NO
20250421_181546,103,3,motorcycle,426,254,463,309,0.5276613235473633,red,YES
20250421_181546,103,2,car,1258,778,1598,1200,0.4932052195072174,red,NO
20250421_181546,103,3,motorcycle,1031,742,1136,838,0.4620366394519806,red,NO
20250421_181546,103,2,car,36,224,82,268,0.42713654041290283,red,NO
20250421_181546,103,3,motorcycle,296,256,333,306,0.41811370849609375,red,NO
20250421_181546,104,2,car,777,823,1276,1199,0.9377438426017761,red,NO
20250421_181546,104,2,car,0,442,157,630,0.8835415840148926,red,YES
20250421_181546,104,2,car,266,418,427,562,0.8808884024620056,red,YES
20250421_181546,104,2,car,272,294,385,397,0.8129416704177856,red,YES
20250421_181546,104,7,truck,1258,778,1598,1199,0.7621272206306458,red,NO
20250421_181546,104,2,car,0,744,46,916,0.6780985593795776,red,NO
20250421_181546,104,3,motorcycle,474,738,527,844,0.6045821905136108,red,NO
20250421_181546,104,3,motorcycle,239,605,305,715,0.6013391017913818,red,NO
20250421_181546,104,3,motorcycle,502,502,554,591,0.5794475078582764,red,YES
20250421_181546,104,3,motorcycle,424,247,456,300,0.5300779938697815,red,YES
20250421_181546,104,2,car,1258,778,1598,1200,0.4814663231372833,red,NO
20250421_181546,104,2,car,401,154,462,198,0.47883614897727966,red,NO
20250421_181546,104,3,motorcycle,1031,741,1136,836,0.4770991802215576,red,NO
20250421_181546,104,2,car,36,224,82,268,0.40954792499542236,red,NO
20250421_181546,105,2,car,774,816,1268,1199,0.9373565316200256,red,NO
20250421_181546,105,2,car,0,422,166,600,0.8879750370979309,red,YES
20250421_181546,105,2,car,271,396,423,529,0.885534405708313,red,YES
20250421_181546,105,2,car,270,285,381,384,0.8161630630493164,red,YES
20250421_181546,105,7,truck,1258,778,1598,1199,0.7791756987571716,red,NO
20250421_181546,105,2,car,0,676,71,914,0.6453084349632263,red,NO
20250421_181546,105,3,motorcycle,270,586,327,674,0.6302043795585632,red,NO
20250421_181546,105,3,motorcycle,478,687,538,786,0.6240206956863403,red,NO
20250421_181546,105,3,motorcycle,419,232,455,292,0.533902645111084,red,YES
20250421_181546,105,3,motorcycle,1034,744,1134,834,0.5135633945465088,red,NO
20250421_181546,105,3,motorcycle,497,470,546,552,0.5006186962127686,red,YES
20250421_181546,105,2,car,1258,778,1598,1200,0.47987067699432373,red,NO
20250421_181546,105,2,car,36,224,82,268,0.4293369948863983,red,NO
20250421_181547,106,2,car,768,809,1258,1199,0.9446688890457153,red,NO
20250421_181547,106,2,car,274,376,418,503,0.8960649371147156,red,YES
20250421_181547,106,2,car,2,400,176,571,0.8836649060249329,red,YES
20250421_181547,106,2,car,270,276,375,371,0.8587071299552917,red,YES
20250421_181547,106,2,car,0,626,96,847,0.8029444813728333,red,NO
20250421_181547,106,7,truck,1257,778,1598,1199,0.7701643705368042,red,NO
20250421_181547,106,3,motorcycle,483,640,538,733,0.6353704929351807,red,NO
20250421_181547,106,3,motorcycle,293,556,350,638,0.6295363903045654,red,NO
20250421_181547,106,2,car,0,934,35,1156,0.6125885248184204,red,NO
20250421_181547,106,3,motorcycle,485,438,534,516,0.5662118196487427,red,YES
20250421_181547,106,3,motorcycle,419,234,452,285,0.5592811703681946,red,YES
20250421_181547,106,2,car,1258,778,1598,1200,0.5257962346076965,red,NO
20250421_181547,106,2,car,36,224,82,268,0.5085517764091492,red,NO
20250421_181547,106,2,car,402,154,463,197,0.467245489358902,red,NO
20250421_181547,106,3,motorcycle,1034,747,1134,834,0.4539930820465088,red,NO
20250421_181547,107,2,car,760,796,1242,1199,0.9468475580215454,red,NO
20250421_181547,107,2,car,19,382,185,545,0.8961789608001709,red,YES
20250421_181547,107,2,car,0,589,116,793,0.8895270824432373,red,NO
20250421_181547,107,2,car,284,358,412,480,0.8830633163452148,red,YES
20250421_181547,107,2,car,269,268,370,359,0.8098046779632568,red,YES
20250421_181547,107,7,truck,1257,778,1598,1199,0.7376430034637451,red,NO
20250421_181547,107,2,car,0,848,62,1160,0.7260323166847229,red,NO
20250421_181547,107,3,motorcycle,482,418,526,484,0.6458118557929993,red,YES
20250421_181547,107,2,car,1257,777,1598,1200,0.6422937512397766,red,NO
20250421_181547,107,3,motorcycle,316,524,368,605,0.6357662081718445,red,NO
20250421_181547,107,3,motorcycle,489,600,536,684,0.4592691659927368,red,NO
20250421_181547,107,2,car,36,224,82,268,0.4522212743759155,red,NO
20250421_181547,107,3,motorcycle,1207,766,1348,917,0.41064631938934326,red,NO
20250421_181547,107,3,motorcycle,418,219,448,279,0.4059213697910309,red,YES
20250421_181548,108,2,car,755,783,1226,1198,0.9509961605072021,red,NO
20250421_181548,108,2,car,0,544,146,724,0.9049354791641235,red,NO
20250421_181548,108,2,car,39,365,194,516,0.8962927460670471,red,YES
20250421_181548,108,2,car,0,730,96,1128,0.8791574835777283,red,NO
20250421_181548,108,2,car,286,339,410,452,0.8587315678596497,red,YES
20250421_181548,108,2,car,269,261,367,344,0.8500115275382996,red,YES
20250421_181548,108,7,truck,1257,778,1598,1199,0.7287205457687378,red,NO
20250421_181548,108,3,motorcycle,338,493,384,566,0.6232308745384216,red,YES
20250421_181548,108,2,car,1257,777,1598,1200,0.6172000765800476,red,NO
20250421_181548,108,3,motorcycle,477,384,514,450,0.5897329449653625,red,YES
20250421_181548,108,3,motorcycle,488,552,536,633,0.5364981293678284,red,NO
20250421_181548,108,2,car,36,224,82,268,0.5128186345100403,red,NO
20250421_181548,108,2,car,290,132,324,160,0.49501895904541016,red,NO
20250421_181548,109,2,car,746,772,1212,1175,0.9435234069824219,red,NO
20250421_181548,109,2,car,0,512,164,682,0.901228129863739,red,YES
20250421_181548,109,2,car,54,350,202,491,0.9001099467277527,red,YES
20250421_181548,109,2,car,288,325,407,432,0.857058048248291,red,YES
20250421_181548,109,2,car,269,252,362,332,0.8376930356025696,red,YES
20250421_181548,109,2,car,0,668,124,1031,0.8250756859779358,red,NO
20250421_181548,109,7,truck,1257,778,1598,1199,0.7270218729972839,red,NO
20250421_181548,109,3,motorcycle,482,519,530,594,0.6272329092025757,red,YES
20250421_181548,109,2,car,1257,777,1598,1200,0.6271353960037231,red,NO
20250421_181548,109,3,motorcycle,352,468,399,541,0.6032203435897827,red,YES
20250421_181548,109,3,motorcycle,471,364,508,424,0.5864559412002563,red,YES
20250421_181548,109,3,motorcycle,353,227,388,282,0.4826807975769043,red,NO
20250421_181548,109,2,car,36,224,82,268,0.46547746658325195,red,NO
20250421_181548,110,2,car,738,762,1198,1156,0.9320603013038635,green,NO
20250421_181548,110,2,car,0,482,186,638,0.9248948097229004,green,YES
20250421_181548,110,2,car,0,618,152,940,0.8963258862495422,green,NO
20250421_181548,110,2,car,69,336,208,473,0.8804604411125183,green,YES
20250421_181548,110,2,car,290,313,402,415,0.8640908598899841,green,YES
20250421_181548,110,2,car,270,244,359,322,0.7756245732307434,green,YES
20250421_181548,110,7,truck,1256,778,1598,1199,0.7234460115432739,green,NO
20250421_181548,110,2,car,1256,778,1598,1200,0.6248002648353577,green,NO
20250421_181548,110,3,motorcycle,480,490,524,559,0.6123643517494202,green,YES
20250421_181548,110,3,motorcycle,365,447,407,516,0.6098308563232422,green,YES
20250421_181548,110,3,motorcycle,463,340,500,402,0.5707133412361145,green,YES
20250421_181548,110,3,motorcycle,1208,783,1348,920,0.4634677767753601,green,NO
20250421_181548,110,2,car,36,224,82,268,0.4407286047935486,green,NO
20250421_181549,111,2,car,730,750,1182,1137,0.9495224952697754,green,NO
20250421_181549,111,2,car,0,566,180,861,0.921983540058136,green,NO
20250421_181549,111,2,car,27,454,202,599,0.8942370414733887,green,YES
20250421_181549,111,2,car,80,324,214,453,0.8894875645637512,green,YES
20250421_181549,111,2,car,288,302,398,402,0.8730946779251099,green,YES
20250421_181549,111,2,car,270,236,356,314,0.7940346598625183,green,NO
20250421_181549,111,7,truck,1256,776,1598,1200,0.7187063694000244,green,NO
20250421_181549,111,3,motorcycle,480,462,521,527,0.677113950252533,green,YES
20250421_181549,111,3,motorcycle,456,324,490,384,0.6305927038192749,green,YES
20250421_181549,111,3,motorcycle,374,424,418,493,0.5899214744567871,green,YES
20250421_181549,111,2,car,1256,776,1598,1200,0.5306268930435181,green,NO
20250421_181549,111,2,car,36,224,82,268,0.5098238587379456,green,NO
20250421_181549,111,3,motorcycle,1209,764,1344,916,0.43230175971984863,green,NO
20250421_181549,112,2,car,719,734,1163,1109,0.9401044249534607,green,NO
20250421_181549,112,2,car,0,525,210,790,0.9051273465156555,green,NO
20250421_181549,112,2,car,92,311,218,433,0.8790948390960693,green,YES
20250421_181549,112,2,car,289,294,397,389,0.8672332167625427,green,YES
20250421_181549,112,2,car,53,431,220,567,0.8574620485305786,green,YES
20250421_181549,112,2,car,272,230,355,304,0.8199169635772705,green,NO
20250421_181549,112,7,truck,1255,776,1598,1200,0.710482120513916,green,NO
20250421_181549,112,3,motorcycle,1212,773,1334,918,0.6863142251968384,green,NO
20250421_181549,112,3,motorcycle,447,300,485,364,0.6853834390640259,green,YES
20250421_181549,112,3,motorcycle,481,436,523,498,0.6316491961479187,green,YES
20250421_181549,112,3,motorcycle,382,408,421,471,0.529834508895874,green,YES
20250421_181549,112,2,car,1255,776,1598,1200,0.5006222724914551,green,NO
20250421_181549,112,2,car,36,224,82,268,0.4929812252521515,green,NO
20250421_181549,112,3,motorcycle,600,250,646,294,0.4015960097312927,green,NO
20250421_181549,113,2,car,703,714,1141,1077,0.9200798273086548,green,NO
20250421_181549,113,2,car,0,490,236,730,0.9074671268463135,green,NO
20250421_181549,113,2,car,102,302,224,414,0.8959038257598877,green,YES
20250421_181549,113,2,car,294,285,394,376,0.8703984618186951,green,YES
20250421_181549,113,2,car,78,409,233,522,0.8614944815635681,green,YES
20250421_181549,113,2,car,272,228,354,297,0.8055326342582703,green,YES
20250421_181549,113,7,truck,1254,775,1598,1199,0.7640306353569031,green,NO
20250421_181549,113,3,motorcycle,1211,767,1320,918,0.6167407035827637,green,NO
20250421_181549,113,3,motorcycle,484,411,523,473,0.5754972696304321,green,YES
20250421_181549,113,2,car,1254,775,1598,1200,0.570250928401947,green,NO
20250421_181549,113,3,motorcycle,384,390,423,451,0.555877149105072,green,YES
20250421_181549,113,3,motorcycle,438,295,476,351,0.529011070728302,green,YES
20250421_181549,113,2,car,36,224,82,268,0.5156658291816711,green,NO
20250421_181550,114,2,car,682,684,1100,1030,0.9356450438499451,green,NO
20250421_181550,114,2,car,23,448,268,674,0.9152675271034241,green,NO
20250421_181550,114,2,car,294,274,390,358,0.8733772039413452,green,YES
20250421_181550,114,2,car,113,287,227,396,0.8363563418388367,green,YES
20250421_181550,114,2,car,272,222,351,290,0.769366979598999,green,YES
20250421_181550,114,2,car,108,385,250,478,0.7647687196731567,green,YES
20250421_181550,114,2,car,1252,768,1598,1200,0.6684252619743347,green,NO
20250421_181550,114,3,motorcycle,486,384,525,443,0.6602384448051453,green,YES
20250421_181550,114,7,truck,1252,770,1598,1199,0.6308162212371826,green,NO
20250421_181550,114,3,motorcycle,432,275,468,332,0.6041483879089355,green,NO
20250421_181550,114,3,motorcycle,388,372,420,429,0.5775061845779419,green,YES
20250421_181550,114,3,motorcycle,1070,781,1146,905,0.5638722777366638,green,NO
20250421_181550,114,2,car,36,224,81,268,0.5210119485855103,green,NO
20250421_181550,114,3,motorcycle,1209,805,1298,917,0.4835912585258484,green,NO
20250421_181550,114,3,motorcycle,1301,713,1397,805,0.44955143332481384,green,NO
20250421_181550,115,2,car,663,656,1062,988,0.9322161674499512,green,NO
20250421_181550,115,2,car,66,416,290,624,0.9148522615432739,green,NO
20250421_181550,115,2,car,294,266,386,349,0.8496651649475098,green,YES
20250421_181550,115,2,car,122,279,231,375,0.8281766772270203,green,YES
20250421_181550,115,2,car,271,216,349,282,0.7827047109603882,green,YES
20250421_181550,115,2,car,724,1081,1168,1199,0.7198875546455383,green,NO
20250421_181550,115,7,truck,1245,771,1598,1198,0.7134279012680054,green,NO
20250421_181550,115,3,motorcycle,427,266,461,319,0.6393259167671204,green,NO
20250421_181550,115,2,car,126,367,261,427,0.6151463389396667,green,YES
20250421_181550,115,3,motorcycle,487,368,522,420,0.5751627087593079,green,YES
20250421_181550,115,2,car,1246,770,1598,1199,0.5658159852027893,green,NO
20250421_181550,115,3,motorcycle,28,798,103,915,0.5490356683731079,green,NO
20250421_181550,115,2,car,36,224,81,268,0.5373796820640564,green,NO
20250421_181550,115,3,motorcycle,1060,775,1144,892,0.5190678238868713,green,NO
20250421_181550,115,3,motorcycle,385,356,420,413,0.4936297535896301,green,YES
20250421_181550,115,3,motorcycle,1277,690,1345,796,0.49062448740005493,green,NO
20250421_181550,115,3,motorcycle,1158,688,1294,908,0.44554024934768677,green,NO
20250421_181551,116,2,car,646,632,1021,942,0.9366710782051086,green,NO
20250421_181551,116,2,car,105,390,312,582,0.9062770009040833,green,NO
20250421_181551,116,2,car,293,260,383,338,0.8594998121261597,green,YES
20250421_181551,116,2,car,128,269,234,363,0.8201789259910583,green,YES
20250421_181551,116,2,car,716,1044,1146,1198,0.8097551465034485,green,NO
20250421_181551,116,2,car,273,214,346,279,0.7463610768318176,green,YES
20250421_181551,116,2,car,1238,761,1598,1198,0.7129080295562744,green,NO
20250421_181551,116,2,car,148,349,271,402,0.6587881445884705,green,YES
20250421_181551,116,3,motorcycle,1041,761,1129,882,0.642132580280304,green,NO
20250421_181551,116,3,motorcycle,422,256,454,306,0.615621030330658,green,NO
20250421_181551,116,7,truck,1236,763,1598,1198,0.5863032937049866,green,NO
20250421_181551,116,2,car,36,224,81,268,0.5602349638938904,green,NO
20250421_181551,116,3,motorcycle,1194,796,1282,906,0.5437231659889221,green,NO
20250421_181551,116,3,motorcycle,481,348,516,403,0.5216494202613831,green,YES
20250421_181551,116,3,motorcycle,381,341,417,397,0.506940484046936,green,YES
20250421_181551,116,3,motorcycle,1244,665,1309,761,0.4744935631752014,green,NO
20250421_181551,116,3,motorcycle,114,702,174,812,0.44627824425697327,green,NO
20250421_181551,116,3,motorcycle,108,676,196,814,0.4344482719898224,green,NO
20250421_181551,117,2,car,628,604,980,895,0.9380486607551575,green,NO
20250421_181551,117,2,car,141,368,333,544,0.9127918481826782,green,NO
20250421_181551,117,2,car,712,990,1130,1198,0.8827015161514282,green,NO
20250421_181551,117,2,car,292,252,380,328,0.8358972668647766,green,YES
20250421_181551,117,2,car,136,260,235,348,0.7940080761909485,green,YES
20250421_181551,117,7,truck,1223,755,1598,1194,0.6921659708023071,green,NO
20250421_181551,117,2,car,273,210,344,273,0.6757011413574219,green,YES
20250421_181551,117,3,motorcycle,1024,740,1108,860,0.6246799230575562,green,NO
20250421_181551,117,3,motorcycle,476,336,509,383,0.6056529879570007,green,YES
20250421_181551,117,3,motorcycle,1178,788,1264,898,0.5883534550666809,green,NO
20250421_181551,117,3,motorcycle,415,249,450,296,0.5764615535736084,green,NO
20250421_181551,117,2,car,36,224,81,268,0.5603424906730652,green,NO
20250421_181551,117,3,motorcycle,412,225,449,292,0.5128082633018494,green,NO
20250421_181551,117,3,motorcycle,176,621,246,733,0.4934411346912384,green,NO
20250421_181551,117,3,motorcycle,378,333,411,382,0.48474225401878357,green,YES
20250421_181551,117,2,car,160,338,282,393,0.4219578504562378,green,YES
20250421_181551,118,2,car,613,574,940,848,0.9304540157318115,green,NO
20250421_181551,118,2,car,702,934,1118,1198,0.916301965713501,green,NO
20250421_181551,118,2,car,171,336,352,511,0.8806722164154053,green,YES
20250421_181551,118,2,car,142,250,240,340,0.8215348124504089,green,YES
20250421_181551,118,2,car,294,245,377,319,0.8139078617095947,green,YES
20250421_181551,118,3,motorcycle,1166,770,1248,882,0.7232756018638611,green,NO
20250421_181551,118,7,truck,1207,742,1599,1162,0.6968233585357666,green,NO
20250421_181551,118,3,motorcycle,1013,722,1093,834,0.6890715956687927,green,NO
20250421_181551,118,2,car,274,207,345,268,0.5963954329490662,green,YES
20250421_181551,118,3,motorcycle,231,572,291,666,0.5705713033676147,green,NO
20250421_181551,118,3,motorcycle,410,233,445,285,0.5454719066619873,green,NO
20250421_181551,118,2,car,36,224,81,268,0.5436079502105713,green,NO
20250421_181551,118,3,motorcycle,1100,678,1163,775,0.4652479887008667,green,NO
20250421_181552,119,2,car,599,549,905,810,0.9244705438613892,green,NO
20250421_181552,119,2,car,693,882,1093,1198,0.916971743106842,green,NO
20250421_181552,119,2,car,199,328,370,483,0.8936957120895386,green,NO
20250421_181552,119,2,car,148,242,240,319,0.8212156891822815,green,YES
20250421_181552,119,2,car,293,240,374,309,0.7781352996826172,green,YES
20250421_181552,119,3,motorcycle,1153,751,1223,854,0.7045519351959229,green,NO
20250421_181552,119,3,motorcycle,997,695,1075,805,0.6751415133476257,green,NO
20250421_181552,119,2,car,274,204,342,264,0.5831370949745178,green,YES
20250421_181552,119,2,car,1182,723,1599,1129,0.5325157046318054,green,NO
20250421_181552,119,2,car,36,224,81,268,0.5265777111053467,green,NO
20250421_181552,119,7,truck,1182,723,1599,1129,0.5121649503707886,green,NO
20250421_181552,119,3,motorcycle,274,522,324,606,0.504666268825531,green,NO
20250421_181552,119,3,motorcycle,1094,652,1150,746,0.42847928404808044,green,NO
20250421_181552,119,3,motorcycle,370,306,408,359,0.40655046701431274,green,NO
20250421_181552,120,2,car,585,522,867,762,0.9173986315727234,green,NO
20250421_181552,120,2,car,683,824,1058,1198,0.8943495750427246,green,NO
20250421_181552,120,2,car,232,306,390,451,0.8832363486289978,green,NO
20250421_181552,120,2,car,156,232,239,311,0.7889410853385925,green,YES
20250421_181552,120,2,car,203,297,292,391,0.7872695326805115,green,NO
20250421_181552,120,3,motorcycle,1520,1082,1598,1199,0.7497122287750244,green,NO
20250421_181552,120,3,motorcycle,982,659,1049,765,0.7452285885810852,green,NO
20250421_181552,120,7,truck,1150,696,1590,1083,0.700104832649231,green,NO
20250421_181552,120,3,motorcycle,1133,721,1202,805,0.6605014801025391,green,NO
20250421_181552,120,3,motorcycle,315,470,372,546,0.6281723380088806,green,NO
20250421_181552,120,2,car,1150,696,1588,1083,0.6274785399436951,green,NO
20250421_181552,120,3,motorcycle,221,1032,292,1158,0.5711092948913574,green,NO
20250421_181552,120,3,motorcycle,1248,1072,1403,1199,0.560409426689148,green,NO
20250421_181552,120,2,car,275,200,343,260,0.5488455295562744,green,YES
20250421_181552,120,3,motorcycle,1166,529,1218,617,0.5469709634780884,green,NO
20250421_181552,120,2,car,36,224,81,268,0.5467907190322876,green,NO
20250421_181552,120,2,car,293,232,372,298,0.46764683723449707,green,YES
20250421_181552,121,2,car,578,500,843,729,0.9158263206481934,green,NO
20250421_181552,121,2,car,677,785,1027,1139,0.9039331674575806,green,NO
20250421_181552,121,2,car,212,288,294,380,0.8246127367019653,green,NO
20250421_181552,121,2,car,160,226,242,300,0.8070213198661804,green,YES
20250421_181552,121,2,car,255,292,404,430,0.8001521825790405,green,NO
20250421_181552,121,3,motorcycle,972,633,1037,734,0.7084120512008667,green,NO
20250421_181552,121,2,car,294,226,369,292,0.6731805801391602,green,YES
20250421_181552,121,3,motorcycle,1116,702,1179,780,0.6486919522285461,green,NO
20250421_181552,121,3,motorcycle,1198,1030,1358,1198,0.6484501361846924,green,NO
20250421_181552,121,2,car,1126,672,1548,1047,0.6224562525749207,green,NO
20250421_181552,121,2,car,37,224,81,268,0.5861145853996277,green,NO
20250421_181552,121,3,motorcycle,348,436,397,508,0.5399367213249207,green,NO
20250421_181552,121,3,motorcycle,214,833,332,1027,0.5175862908363342,green,NO
20250421_181552,121,7,truck,1125,672,1547,1048,0.5143544673919678,green,NO
20250421_181552,121,3,motorcycle,1189,516,1226,589,0.46443724632263184,green,NO
20250421_181553,122,2,car,668,744,1000,1077,0.905674397945404,green,NO
20250421_181553,122,2,car,577,481,822,698,0.9002708792686462,green,NO
20250421_181553,122,2,car,166,224,244,296,0.8185818195343018,green,YES
20250421_181553,122,2,car,222,281,298,362,0.8171543478965759,green,NO
20250421_181553,122,2,car,278,279,416,409,0.8060752153396606,green,NO
20250421_181553,122,7,truck,1102,650,1506,1009,0.7723075151443481,green,NO
20250421_181553,122,2,car,295,222,368,282,0.6929609179496765,green,YES
20250421_181553,122,3,motorcycle,322,984,394,1144,0.6545397639274597,green,NO
20250421_181553,122,3,motorcycle,967,609,1028,703,0.6476700305938721,green,NO
20250421_181553,122,2,car,275,193,340,249,0.6466014385223389,green,YES
20250421_181553,122,3,motorcycle,1142,978,1306,1190,0.6145125031471252,green,NO
20250421_181553,122,3,motorcycle,1456,1030,1598,1198,0.5964383482933044,green,NO
20250421_181553,122,2,car,37,224,81,268,0.5552437901496887,green,NO
20250421_181553,122,2,car,1103,648,1506,1006,0.548561692237854,green,NO
20250421_181553,122,3,motorcycle,374,402,420,471,0.49251535534858704,green,NO
20250421_181553,122,3,motorcycle,1533,814,1598,997,0.4365636110305786,green,NO
20250421_181553,122,3,motorcycle,1104,672,1160,750,0.4058338701725006,green,NO
20250421_181553,123,2,car,580,463,806,672,0.918742835521698,green,NO
20250421_181553,123,2,car,662,708,976,1023,0.9128169417381287,green,NO
20250421_181553,123,2,car,298,268,414,390,0.8336006999015808,green,NO
20250421_181553,123,2,car,231,273,308,349,0.8286986351013184,green,NO
20250421_181553,123,2,car,170,220,245,287,0.7970904111862183,green,YES
20250421_181553,123,7,truck,1076,626,1458,970,0.7962383031845093,green,NO
20250421_181553,123,3,motorcycle,1413,990,1598,1196,0.7043124437332153,green,NO
20250421_181553,123,2,car,294,218,367,280,0.6720513105392456,green,YES
20250421_181553,123,3,motorcycle,1099,932,1246,1149,0.668315589427948,green,NO
20250421_181553,123,2,car,274,192,340,247,0.6588389873504639,green,YES
20250421_181553,123,3,motorcycle,980,578,1036,675,0.6291624903678894,green,NO
20250421_181553,123,3,motorcycle,334,875,396,1007,0.5822601318359375,green,NO
20250421_181553,123,2,car,36,224,81,268,0.58030766248703,green,NO
20250421_181553,123,3,motorcycle,398,378,441,439,0.5615626573562622,green,NO
20250421_181553,123,3,motorcycle,279,742,328,836,0.5523661971092224,green,NO
20250421_181554,124,2,car,656,681,955,973,0.9171597361564636,green,NO
20250421_181554,124,2,car,592,447,804,648,0.9011257886886597,green,NO
20250421_181554,124,2,car,240,264,320,338,0.8296564221382141,green,NO
20250421_181554,124,2,car,176,213,246,280,0.8077982664108276,green,YES
20250421_181554,124,2,car,314,262,422,374,0.7973445653915405,green,NO
20250421_181554,124,7,truck,1053,606,1410,930,0.7080811858177185,green,NO
20250421_181554,124,2,car,297,214,366,269,0.6289548277854919,green,YES
20250421_181554,124,3,motorcycle,1367,981,1542,1197,0.6285258531570435,green,NO
20250421_181554,124,3,motorcycle,1000,558,1051,643,0.6214099526405334,green,NO
20250421_181554,124,3,motorcycle,348,778,404,893,0.6127628087997437,green,NO
20250421_181554,124,2,car,36,224,81,268,0.5725969076156616,green,NO
20250421_181554,124,3,motorcycle,416,353,455,412,0.5195837616920471,green,NO
20250421_181554,124,2,car,1053,606,1410,930,0.5124295353889465,green,NO
20250421_181554,124,3,motorcycle,1043,892,1197,1095,0.4906447231769562,green,NO
20250421_181554,124,3,motorcycle,275,624,354,762,0.42297765612602234,green,NO
20250421_181554,124,3,motorcycle,598,236,690,293,0.4070729613304138,green,NO
20250421_181554,124,3,motorcycle,1101,964,1197,1095,0.40448060631752014,green,NO
20250421_181554,125,2,car,650,649,936,935,0.9220680594444275,green,NO
20250421_181554,125,2,car,604,431,816,624,0.9156050682067871,green,NO
20250421_181554,125,7,truck,1032,587,1372,894,0.8169125914573669,green,NO
20250421_181554,125,2,car,323,250,428,356,0.8049977421760559,green,NO
20250421_181554,125,2,car,248,258,330,328,0.7939720749855042,green,YES
20250421_181554,125,2,car,179,209,248,277,0.7934965491294861,green,YES
20250421_181554,125,3,motorcycle,1489,959,1560,1084,0.727927565574646,green,NO
20250421_181554,125,3,motorcycle,1024,535,1078,619,0.6312359571456909,green,NO
20250421_181554,125,2,car,36,224,81,268,0.6295213103294373,green,NO
20250421_181554,125,3,motorcycle,365,699,416,800,0.6157413125038147,green,NO
20250421_181554,125,3,motorcycle,1322,946,1488,1161,0.5966745615005493,green,NO
20250421_181554,125,3,motorcycle,295,616,354,706,0.5917565226554871,green,NO
20250421_181554,125,3,motorcycle,1067,918,1153,1044,0.5456922054290771,green,NO
20250421_181554,125,3,motorcycle,432,334,467,386,0.5190456509590149,green,NO
20250421_181554,125,2,car,298,210,366,264,0.4119168817996979,green,YES
20250421_181554,126,2,car,645,625,915,890,0.9183629155158997,green,NO
20250421_181554,126,2,car,618,412,842,598,0.9146526455879211,green,NO
20250421_181554,126,2,car,259,249,337,317,0.8442519307136536,green,YES
20250421_181554,126,2,car,338,239,439,339,0.8115213513374329,green,NO
20250421_181554,126,2,car,184,205,250,268,0.7589336037635803,green,YES
20250421_181554,126,3,motorcycle,447,312,481,362,0.6694047451019287,green,NO
20250421_181554,126,2,car,1006,559,1323,852,0.6240803003311157,green,NO
20250421_181554,126,2,car,37,225,81,268,0.6055547595024109,green,NO
20250421_181554,126,2,car,1426,1143,1598,1199,0.5990248322486877,green,NO
20250421_181554,126,2,car,301,207,366,260,0.5909175276756287,green,YES
